Industry,Category,Keyword,Count,NUM WORDS IN INDUSTRY,Normalized Word Count (Percent of Total Words in Industry)
Non-Profits,CORPORATE GOVERNANCE,board diversity,0,1585319,0
Non-Profits,CORPORATE GOVERNANCE,management divesity,0,1585319,0
Non-Profits,CORPORATE GOVERNANCE,company audits,0,1585319,0
Non-Profits,CORPORATE GOVERNANCE,executive compensation,0,1585319,0
Non-Profits,CORPORATE GOVERNANCE,misleading proxy,0,1585319,0
Non-Profits,CORPORATE GOVERNANCE,false proxy,0,1585319,0
Non-Profits,CORPORATE GOVERNANCE,shareholder right,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,privacy,30,1585319,0.0000189236361893095
Non-Profits,DATA PRIVACY AND SECURITY,differential privacy,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,cybersecurity,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,data breach,1,1585319,0.000000630787872976984
Non-Profits,DATA PRIVACY AND SECURITY,security breach,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,biometric information privacy act,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,CCPA,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,Section 230,0,1585319,0
Non-Profits,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,affordability,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,conflict mineral,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,corruption,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,fraud,1018,1585319,0.00064214205469057
Non-Profits,ETHICAL BUSINESS PRACTICES,Title XI,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,UDAP,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,16,1585319,0.0000100926059676318
Non-Profits,ETHICAL BUSINESS PRACTICES,UDTP,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,negligence,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,negligent,0,1585319,0
Non-Profits,ETHICAL BUSINESS PRACTICES,false advertising,0,1585319,0
Non-Profits,MISINFORMATION AND CENSORSHIP,misinformation,0,1585319,0
Non-Profits,MISINFORMATION AND CENSORSHIP,censorship,0,1585319,0
Non-Profits,SAFETY AND WORKING CONDITIONS,safety,62,1585319,0.000039108848124573
Non-Profits,SAFETY AND WORKING CONDITIONS,working condition,0,1585319,0
Non-Profits,SAFETY AND WORKING CONDITIONS,labor condition,0,1585319,0
Non-Profits,AI ETHICS AND BIAS,algorithm,10,1585319,0.00000630787872976984
Non-Profits,AI ETHICS AND BIAS,algorithmic bias,0,1585319,0
Non-Profits,AI ETHICS AND BIAS,artificial intelligence,1,1585319,0.000000630787872976984
Non-Profits,AI ETHICS AND BIAS,machine learning,6,1585319,0.00000378472723786191
Non-Profits,AI ETHICS AND BIAS,facial recognition,0,1585319,0
Non-Profits,AI ETHICS AND BIAS,surveillance,0,1585319,0
Non-Profits,AI ETHICS AND BIAS,biased algorithm,0,1585319,0
Non-Profits,AI ETHICS AND BIAS,biased data,0,1585319,0
Non-Profits,AI ETHICS AND BIAS,data bias,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,1585319,0
Non-Profits,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,1585319,0
Non-Profits,DIGITAL RIGHTS AND ACCESS,net neutrality,0,1585319,0
Non-Profits,DIGITAL RIGHTS AND ACCESS,digital literacy,0,1585319,0
Non-Profits,DIGITAL RIGHTS AND ACCESS,online privacy,0,1585319,0
Non-Profits,ANTITRUST AND COMPETITION,antitrust,63,1585319,0.00003973963599755
Non-Profits,ANTITRUST AND COMPETITION,monopolies,11,1585319,0.00000693866660274683
Non-Profits,ANTITRUST AND COMPETITION,market dominance,0,1585319,0
Non-Profits,ANTITRUST AND COMPETITION,competition law,3,1585319,0.00000189236361893095
Non-Profits,ANTITRUST AND COMPETITION,anti-competitive,2,1585319,0.00000126157574595397
Non-Profits,ANTITRUST AND COMPETITION,anti competitive,0,1585319,0
Non-Profits,ANTITRUST AND COMPETITION,market power,6,1585319,0.00000378472723786191
Non-Profits,ANTITRUST AND COMPETITION,predatory pricing,0,1585319,0
Non-Profits,ANTITRUST AND COMPETITION,vertical integration,8,1585319,0.00000504630298381588
Non-Profits,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,1585319,0
Non-Profits,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,139,1585319,0.0000876795143438008
Non-Profits,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,1585319,0
Non-Profits,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,1585319,0
Non-Profits,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,1585319,0
Non-Profits,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,1585319,0
Non-Profits,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,1585319,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,environmental,103,455844,0.000225954493203815
Clothing & Textiles,ENVIRONMENTAL ISSUES,biodiversity,0,455844,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,climate change,0,455844,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,climate goal,0,455844,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,emission,28,455844,0.0000614245224243382
Clothing & Textiles,ENVIRONMENTAL ISSUES,sustainable,31,455844,0.0000680057212555172
Clothing & Textiles,ENVIRONMENTAL ISSUES,greenhouse gas,0,455844,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,water resource,0,455844,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,marine resource,0,455844,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,natural resource,3,455844,0.00000658119883117909
Clothing & Textiles,ENVIRONMENTAL ISSUES,pollution,1,455844,0.00000219373294372636
Clothing & Textiles,ENVIRONMENTAL ISSUES,pollutant,43,455844,0.0000943305165802336
Clothing & Textiles,ENVIRONMENTAL ISSUES,pollute,0,455844,0
Clothing & Textiles,ENVIRONMENTAL ISSUES,ecosystem,2,455844,0.00000438746588745273
Clothing & Textiles,ENVIRONMENTAL ISSUES,carbon,40,455844,0.0000877493177490545
Clothing & Textiles,ENVIRONMENTAL ISSUES,waste management,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,DEI,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,"diversity, equity and inclusion",0,455844,0
Clothing & Textiles,SOCIAL ISSUES,diversity,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,forced labor,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,human right,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,right to,28,455844,0.0000614245224243382
Clothing & Textiles,SOCIAL ISSUES,community impact,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,Equal pay,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,discrimination,5,455844,0.0000109686647186318
Clothing & Textiles,SOCIAL ISSUES,harassment,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,sexual harassment,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,racial harassment,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,wage,3,455844,0.00000658119883117909
Clothing & Textiles,SOCIAL ISSUES,labor condition,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,child labor,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,working condition,0,455844,0
Clothing & Textiles,SOCIAL ISSUES,employee relation,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,governance,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,board composition,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,board diversity,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,management divesity,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,company audits,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,executive compensation,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,misleading proxy,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,false proxy,0,455844,0
Clothing & Textiles,CORPORATE GOVERNANCE,shareholder right,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,privacy,61,455844,0.000133817709567308
Clothing & Textiles,DATA PRIVACY AND SECURITY,differential privacy,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,cybersecurity,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,data breach,1,455844,0.00000219373294372636
Clothing & Textiles,DATA PRIVACY AND SECURITY,security breach,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,biometric information privacy act,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,CCPA,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,Section 230,0,455844,0
Clothing & Textiles,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,affordability,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,conflict mineral,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,corruption,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,fraud,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,Title XI,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,UDAP,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,31,455844,0.0000680057212555172
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,UDTP,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,negligence,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,negligent,0,455844,0
Clothing & Textiles,ETHICAL BUSINESS PRACTICES,false advertising,0,455844,0
Clothing & Textiles,MISINFORMATION AND CENSORSHIP,misinformation,0,455844,0
Clothing & Textiles,MISINFORMATION AND CENSORSHIP,censorship,0,455844,0
Clothing & Textiles,SAFETY AND WORKING CONDITIONS,safety,7,455844,0.0000153561306060845
Clothing & Textiles,SAFETY AND WORKING CONDITIONS,working condition,0,455844,0
Clothing & Textiles,SAFETY AND WORKING CONDITIONS,labor condition,0,455844,0
Clothing & Textiles,AI ETHICS AND BIAS,algorithm,10,455844,0.0000219373294372636
Clothing & Textiles,AI ETHICS AND BIAS,algorithmic bias,0,455844,0
Clothing & Textiles,AI ETHICS AND BIAS,artificial intelligence,1,455844,0.00000219373294372636
Clothing & Textiles,AI ETHICS AND BIAS,machine learning,6,455844,0.0000131623976623582
Clothing & Textiles,AI ETHICS AND BIAS,facial recognition,0,455844,0
Clothing & Textiles,AI ETHICS AND BIAS,surveillance,0,455844,0
Clothing & Textiles,AI ETHICS AND BIAS,biased algorithm,0,455844,0
Clothing & Textiles,AI ETHICS AND BIAS,biased data,0,455844,0
Clothing & Textiles,AI ETHICS AND BIAS,data bias,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,455844,0
Clothing & Textiles,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,455844,0
Clothing & Textiles,DIGITAL RIGHTS AND ACCESS,net neutrality,0,455844,0
Clothing & Textiles,DIGITAL RIGHTS AND ACCESS,digital literacy,0,455844,0
Clothing & Textiles,DIGITAL RIGHTS AND ACCESS,online privacy,0,455844,0
Clothing & Textiles,ANTITRUST AND COMPETITION,antitrust,55,455844,0.00012065531190495
Clothing & Textiles,ANTITRUST AND COMPETITION,monopolies,13,455844,0.0000285185282684427
Clothing & Textiles,ANTITRUST AND COMPETITION,market dominance,0,455844,0
Clothing & Textiles,ANTITRUST AND COMPETITION,competition law,3,455844,0.00000658119883117909
Clothing & Textiles,ANTITRUST AND COMPETITION,anti-competitive,2,455844,0.00000438746588745273
Clothing & Textiles,ANTITRUST AND COMPETITION,anti competitive,0,455844,0
Clothing & Textiles,ANTITRUST AND COMPETITION,market power,6,455844,0.0000131623976623582
Clothing & Textiles,ANTITRUST AND COMPETITION,predatory pricing,0,455844,0
Clothing & Textiles,ANTITRUST AND COMPETITION,vertical integration,8,455844,0.0000175498635498109
Clothing & Textiles,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,455844,0
Clothing & Textiles,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,10,455844,0.0000219373294372636
Clothing & Textiles,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,455844,0
Clothing & Textiles,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,455844,0
Clothing & Textiles,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,455844,0
Clothing & Textiles,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,455844,0
Clothing & Textiles,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,455844,0
Food & Beverages,ENVIRONMENTAL ISSUES,environmental,1,195616,0.00000511205627351546
Food & Beverages,ENVIRONMENTAL ISSUES,biodiversity,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,climate change,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,climate goal,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,emission,2,195616,0.0000102241125470309
Food & Beverages,ENVIRONMENTAL ISSUES,sustainable,1,195616,0.00000511205627351546
Food & Beverages,ENVIRONMENTAL ISSUES,greenhouse gas,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,water resource,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,marine resource,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,natural resource,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,pollution,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,pollutant,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,pollute,0,195616,0
Food & Beverages,ENVIRONMENTAL ISSUES,ecosystem,2,195616,0.0000102241125470309
Food & Beverages,ENVIRONMENTAL ISSUES,carbon,1,195616,0.00000511205627351546
Food & Beverages,ENVIRONMENTAL ISSUES,waste management,0,195616,0
Food & Beverages,SOCIAL ISSUES,DEI,0,195616,0
Food & Beverages,SOCIAL ISSUES,"diversity, equity and inclusion",0,195616,0
Food & Beverages,SOCIAL ISSUES,diversity,0,195616,0
Food & Beverages,SOCIAL ISSUES,forced labor,0,195616,0
Food & Beverages,SOCIAL ISSUES,human right,0,195616,0
Food & Beverages,SOCIAL ISSUES,right to,19,195616,0.0000971290691967937
Food & Beverages,SOCIAL ISSUES,community impact,0,195616,0
Food & Beverages,SOCIAL ISSUES,Equal pay,0,195616,0
Food & Beverages,SOCIAL ISSUES,discrimination,7,195616,0.0000357843939146082
Food & Beverages,SOCIAL ISSUES,harassment,0,195616,0
Food & Beverages,SOCIAL ISSUES,sexual harassment,0,195616,0
Food & Beverages,SOCIAL ISSUES,racial harassment,0,195616,0
Food & Beverages,SOCIAL ISSUES,wage,0,195616,0
Food & Beverages,SOCIAL ISSUES,labor condition,0,195616,0
Food & Beverages,SOCIAL ISSUES,child labor,0,195616,0
Food & Beverages,SOCIAL ISSUES,working condition,0,195616,0
Food & Beverages,SOCIAL ISSUES,employee relation,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,governance,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,board composition,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,board diversity,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,management divesity,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,company audits,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,executive compensation,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,misleading proxy,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,false proxy,0,195616,0
Food & Beverages,CORPORATE GOVERNANCE,shareholder right,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,privacy,13,195616,0.000066456731555701
Food & Beverages,DATA PRIVACY AND SECURITY,differential privacy,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,cybersecurity,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,data breach,1,195616,0.00000511205627351546
Food & Beverages,DATA PRIVACY AND SECURITY,security breach,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,biometric information privacy act,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,CCPA,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,Section 230,0,195616,0
Food & Beverages,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,affordability,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,conflict mineral,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,corruption,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,fraud,6,195616,0.0000306723376410928
Food & Beverages,ETHICAL BUSINESS PRACTICES,Title XI,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,UDAP,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,3,195616,0.0000153361688205464
Food & Beverages,ETHICAL BUSINESS PRACTICES,UDTP,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,negligence,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,negligent,0,195616,0
Food & Beverages,ETHICAL BUSINESS PRACTICES,false advertising,3,195616,0.0000153361688205464
Food & Beverages,MISINFORMATION AND CENSORSHIP,misinformation,2,195616,0.0000102241125470309
Food & Beverages,MISINFORMATION AND CENSORSHIP,censorship,0,195616,0
Food & Beverages,SAFETY AND WORKING CONDITIONS,safety,17,195616,0.0000869049566497628
Food & Beverages,SAFETY AND WORKING CONDITIONS,working condition,0,195616,0
Food & Beverages,SAFETY AND WORKING CONDITIONS,labor condition,0,195616,0
Food & Beverages,AI ETHICS AND BIAS,algorithm,10,195616,0.0000511205627351546
Food & Beverages,AI ETHICS AND BIAS,algorithmic bias,0,195616,0
Food & Beverages,AI ETHICS AND BIAS,artificial intelligence,1,195616,0.00000511205627351546
Food & Beverages,AI ETHICS AND BIAS,machine learning,6,195616,0.0000306723376410928
Food & Beverages,AI ETHICS AND BIAS,facial recognition,0,195616,0
Food & Beverages,AI ETHICS AND BIAS,surveillance,0,195616,0
Food & Beverages,AI ETHICS AND BIAS,biased algorithm,0,195616,0
Food & Beverages,AI ETHICS AND BIAS,biased data,0,195616,0
Food & Beverages,AI ETHICS AND BIAS,data bias,0,195616,0
Food & Beverages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,195616,0
